task_id,client,project_id,client_tier,team,task_type,seniority,task_complexity_score,brief_quality_score,deadline_pressure,scope_change_flag,pricing_model,created_at,delivered_at,sla_days,sla_breach,hours_spent,billable_hours,ai_usage_pct,ai_assisted,revisions,errors,rework_hours,outcome_score,revenue,cost,profit,created_by,updated_at,task_status,workflow_stage,jira_ticket,legacy_ai_flag,content_version,actual_days,profit_margin,efficiency_ratio,rework_ratio,cost_per_hour,revenue_per_hour,total_effort,profit_per_hour,delivery_days_actual,delivery_speed,ai_usage_bin
T02878,Client_G,P018,mid,Content,dev,senior,1,4.0,high,1,hourly,2025-08-31,2025-09-05,2.0,1,7.91,3.18,0.53,True,3,0,3.45,85.17,288.75,830.34,-541.59,user_005,2025-09-03,in_progress,finalized,JIRA-15002,false,v4,5,-1.8756363636363638,0.4020227560050569,0.4361567635903919,104.97345132743364,36.50442477876106,11.36,-47.67517605633803,5,2.5,medium_high
T02879,Client_G,P035,low,Content,ad,mid,3,3.0,low,0,fixed,2026-04-29,2026-04-30,3.0,0,7.27,4.13,0.11,False,3,0,0.0,80.46,679.99,428.41,251.58,user_011,2026-05-01,delivered,finalized,JIRA-94469,false,v2,1,0.36997602905925087,0.5680880330123796,0.0,58.928473177441546,93.53370013755159,7.27,34.605226960110045,1,0.3333333333333333,low
T02880,Client_D,P016,low,SEO,design,senior,1,3.0,medium,0,hourly,2025-08-02,2025-08-06,7.0,0,9.1,7.42,0.13,False,1,1,0.95,72.17,578.74,880.15,-301.41,user_040,2025-08-04,review,finalized,JIRA-51483,true,v3,4,-0.5208038151847116,0.8153846153846154,0.1043956043956044,96.71978021978022,63.5978021978022,10.049999999999999,-29.99104477611941,4,0.5714285714285714,low
T02881,Client_D,P042,mid,Content,article,junior,4,4.0,low,0,hourly,2025-11-02,2025-11-07,2.0,1,8.96,6.57,0.54,True,1,4,3.52,62.56,874.0,382.74,491.26,user_104,2025-11-09,review,finalized,JIRA-98500,false,v1,5,0.5620823798627003,0.7332589285714285,0.39285714285714285,42.716517857142854,97.54464285714285,12.48,39.36378205128205,5,2.5,medium_high
T02882,Client_D,P002,mid,Design,design,junior,4,2.0,low,0,fixed,2025-10-10,2025-10-13,10.0,0,14.8,9.88,0.4,True,8,0,4.51,62.94,1394.92,912.6,482.3200000000001,user_048,2025-10-10,delivered,client_review,JIRA-54084,true,v2,3,0.34576893298540423,0.6675675675675676,0.3047297297297297,61.66216216216216,94.25135135135135,19.310000000000002,24.977731745209738,3,0.3,medium_high
T02883,Client_H,P054,high,Content,release,junior,5,1.0,high,0,hourly,2025-07-25,2025-07-30,3.0,1,39.11,33.23,0.5,True,4,1,3.88,53.52,2510.02,2099.12,410.9000000000001,user_072,2025-07-26,review,qa,JIRA-93533,true,v4,5,0.16370387486952298,0.8496548197391971,0.09920736384556379,53.67220659677832,64.17847097928919,42.99,9.558036752733196,5,1.6666666666666667,medium_high
T02884,Client_B,P055,mid,Design,article,mid,4,2.0,medium,0,hourly,2026-02-11,2026-02-13,10.0,0,8.46,4.3,0.53,True,6,3,2.27,45.95,175.05,602.9,-427.85,user_057,2026-02-16,in_progress,client_review,JIRA-57969,false,v2,2,-2.4441588117680664,0.508274231678487,0.26832151300236406,71.26477541371158,20.69148936170213,10.73,-39.874184529356945,2,0.2,medium_high
T02885,Client_D,P029,mid,Media,design,junior,5,5.0,medium,0,fixed,2025-08-14,2025-08-16,3.0,0,17.44,8.74,0.36,True,3,3,1.73,69.66,485.8,1050.4,-564.6000000000001,user_054,2025-08-19,review,briefing,,true,v3,2,-1.1622066694112807,0.5011467889908257,0.099197247706422,60.22935779816514,27.855504587155963,19.17,-29.452269170579033,2,0.6666666666666666,low_medium
T02886,Client_F,P006,mid,Media,release,senior,3,3.0,medium,0,hourly,2026-05-07,2026-05-10,5.0,0,10.71,8.6,0.41,True,3,2,1.35,93.38,938.14,676.52,261.62,user_016,2026-05-11,in_progress,finalized,JIRA-32306,false,v4,3,0.27887095742639695,0.8029878618113911,0.12605042016806722,63.16713352007469,87.59477124183006,12.06,21.693200663349916,3,0.6,medium_high
T02887,Client_F,P037,mid,SEO,design,senior,1,5.0,high,1,fixed,2025-08-22,2025-08-28,10.0,0,9.04,4.89,0.2,True,1,1,4.16,69.48,676.92,832.53,-155.61,user_070,2025-08-25,delivered,client_review,JIRA-37633,unknown,v2,6,-0.22987945399751822,0.540929203539823,0.4601769911504425,92.09402654867257,74.88053097345133,13.2,-11.788636363636366,6,0.6,low_medium
T02888,Client_A,P011,mid,Media,article,junior,3,3.0,medium,0,hourly,2025-07-12,2025-07-14,7.0,0,11.1,8.39,0.14,False,2,0,1.44,75.3686303238614,853.47,530.85,322.62,user_034,2025-07-13,review,briefing,JIRA-72388,false,v1,2,0.37800977187247353,0.7558558558558559,0.12972972972972974,47.82432432432433,76.8891891891892,12.54,25.72727272727273,2,0.2857142857142857,low
T02889,Client_D,P022,mid,SEO,design,senior,2,5.0,medium,0,hourly,2025-09-08,2025-09-14,5.0,1,7.29,5.79,0.06,False,3,1,0.51,77.23,725.68,682.79,42.88999999999999,user_102,2025-09-13,draft,client_review,JIRA-12759,false,final,6,0.05910318597729026,0.7942386831275721,0.06995884773662552,93.66117969821673,99.54458161865568,7.8,5.498717948717948,6,1.2,low
T02890,Client_D,P003,mid,SEO,ad,mid,1,4.0,medium,0,fixed,2025-09-23,2025-09-29,3.0,1,6.38,4.33,0.26,True,2,0,0.0,91.22,515.78,481.91,33.86999999999995,user_028,2025-09-24,delivered,execution,JIRA-17487,true,final,6,0.06566753266896729,0.6786833855799373,0.0,75.5344827586207,80.84326018808777,6.38,5.308777429467076,6,2.0,low_medium
T02891,Client_G,P011,high,Design,article,mid,2,5.0,low,0,hourly,2026-03-16,2026-03-21,5.0,0,11.41,9.06,0.08,False,4,0,2.11,75.37,794.48,764.81,29.67000000000008,user_083,2026-03-20,review,qa,JIRA-84854,true,v3,5,0.03734518175410341,0.7940403155127082,0.18492550394390883,67.02979842243646,69.63014899211218,13.52,2.194526627218941,5,1.0,low
T02892,Client_H,P055,mid,SEO,dev,mid,2,5.0,low,0,value_based,2026-01-20,2026-01-26,7.0,0,13.92,12.72,0.64,True,1,1,0.97,100.0,1656.54,607.13,1049.41,user_026,2026-01-25,archived,finalized,JIRA-75933,true,v1,6,0.6334951163268017,0.9137931034482759,0.06968390804597702,43.61566091954023,119.00431034482759,14.89,70.47750167897918,6,0.8571428571428571,high
T02893,Client_A,P046,mid,Media,design,mid,1,3.0,low,0,fixed,2026-04-21,2026-04-28,2.0,1,6.27,6.08,0.08,False,7,0,0.67,63.07,720.07,361.06,359.01000000000005,user_101,2026-04-26,delivered,execution,,false,v1,7,0.4985765272820698,0.9696969696969697,0.10685805422647529,57.58532695374801,114.84370015948964,6.9399999999999995,51.730547550432284,7,3.5,low
T02894,Client_B,P008,low,Media,ticket,senior,5,2.0,low,0,hourly,2025-07-12,2025-07-15,5.0,0,13.07,7.35,0.5,True,5,2,5.17,62.11,617.18,1086.9,-469.72000000000014,user_105,2025-07-18,blocked,client_review,JIRA-18003,false,v3,3,-0.761074564956739,0.5623565416985462,0.3955623565416985,83.15990818668708,47.221117061973985,18.240000000000002,-25.752192982456144,3,0.6,medium_high
T02895,Client_E,P013,mid,Content,release,junior,3,3.0,medium,0,hourly,2026-04-27,2026-05-03,2.0,1,10.5,5.12,0.18,False,3,1,1.22,62.96,573.14,391.61,181.53,user_029,2026-04-28,review,finalized,JIRA-17703,unknown,final,6,0.3167288969536239,0.4876190476190476,0.11619047619047619,37.296190476190475,54.584761904761905,11.72,15.488907849829351,6,3.0,low
T02896,Client_E,P023,low,Design,dev,mid,1,3.0,low,0,fixed,2025-07-11,2025-07-13,2.0,0,9.97,6.94,0.36,True,0,0,0.83,70.74,647.62,481.28,166.34000000000003,user_052,2025-07-16,delivered,finalized,JIRA-29755,true,v1,2,0.25684815169389463,0.6960882647943831,0.08324974924774323,48.27281845536609,64.9568706118355,10.8,15.401851851851854,2,1.0,low_medium
T02897,Client_F,P013,mid,Content,article,junior,2,5.0,medium,0,hourly,2026-04-06,2026-04-09,5.0,0,7.32,4.88,0.78,True,2,0,3.15,95.41,584.13,417.24,166.89,user_007,2026-04-12,in_progress,finalized,JIRA-52944,false,final,3,0.2857069487956448,0.6666666666666666,0.430327868852459,57.0,79.79918032786885,10.47,15.939828080229224,3,0.6,high
T02898,Client_G,P053,mid,Content,ad,junior,2,3.0,medium,0,hourly,2025-08-02,2025-08-06,2.0,1,6.24,4.27,0.78,True,2,1,10.830704414374289,67.96,368.34,305.91,62.42999999999995,user_044,2025-08-07,in_progress,execution,JIRA-61018,false,v1,4,0.16949014497475146,0.6842948717948717,1.7356898099958795,49.02403846153847,59.028846153846146,17.07070441437429,3.6571425809137157,4,2.0,high
T02899,Client_C,P014,high,SEO,article,mid,4,3.0,medium,0,fixed,2025-10-03,2025-10-09,7.0,0,6.84,4.41,0.2,True,2,1,1.69,77.82,1619.05,397.76,1221.29,user_100,2025-10-08,in_progress,qa,JIRA-11349,false,v1,6,0.7543250671690188,0.6447368421052632,0.24707602339181287,58.15204678362573,236.703216374269,8.53,143.17584994138335,6,0.8571428571428571,low_medium
T02900,Client_D,P019,mid,Content,design,mid,3,3.0,low,0,hourly,2026-04-06,2026-04-11,10.0,0,23.63,19.87,0.07,False,2,1,1.43,70.31,2125.93,1454.05,671.8799999999999,user_074,2026-04-10,review,qa,JIRA-51342,false,v1,5,0.31604050933003436,0.8408802369868812,0.060516292848074485,61.53406686415573,89.96741430385103,25.06,26.81085395051875,5,0.5,low
T02901,Client_B,P020,mid,Design,article,mid,3,5.0,low,0,hourly,2025-11-17,2025-11-21,5.0,0,10.27,5.62,0.2,True,8,0,0.71,64.24,497.8,437.05,60.75,user_080,2025-11-21,draft,finalized,JIRA-42592,false,v1,4,0.12203696263559662,0.5472249269717624,0.0691333982473223,42.55598831548199,48.47127555988316,10.98,5.532786885245901,4,0.8,low_medium
T02902,Client_C,P058,mid,Design,ad,senior,4,3.0,medium,0,fixed,2026-01-24,2026-01-26,10.0,0,6.73,4.77,0.5,True,6,1,1.69,73.77,1173.81,445.77,728.04,user_032,2026-01-27,in_progress,client_review,JIRA-89868,false,final,2,0.6202366652183914,0.7087667161961366,0.2511144130757801,66.23625557206537,174.4145616641902,8.42,86.46555819477435,2,0.2,medium_high
T02903,Client_E,P012,low,SEO,report,senior,2,3.0,medium,0,hourly,2026-02-18,2026-02-26,3.0,1,8.01,7.13,0.41,True,4,0,1.06,66.02,766.99,628.95,138.03999999999996,user_065,2026-02-22,in_progress,briefing,JIRA-87140,true,final,8,0.17997627087706483,0.8901373283395756,0.13233458177278404,78.52059925093634,95.75405742821474,9.07,15.21940463065049,8,2.6666666666666665,medium_high
T02904,Client_F,P023,high,Media,dev,junior,3,1.0,low,1,hourly,2025-12-11,2025-12-16,2.0,1,13.54,11.75,0.28500000000000003,True,6,0,0.0,57.6,1102.4,788.12,314.2800000000001,user_038,2025-12-20,in_progress,finalized,JIRA-16108,true,v1,5,0.28508708272859223,0.8677991137370754,0.0,58.206794682422455,81.41802067946826,13.54,23.211225997045798,5,2.5,low_medium
T02905,Client_B,P020,mid,SEO,ad,mid,3,4.0,high,0,hourly,2025-07-11,2025-07-16,5.0,0,10.97,8.25,0.39,True,3,2,2.17,65.86,671.24,583.59,87.64999999999998,user_012,2025-07-13,review,execution,JIRA-18185,true,v1,5,0.13057922650616766,0.7520510483135825,0.19781221513217864,53.198723792160436,61.18869644484959,13.14,6.670471841704717,5,1.0,low_medium
T02906,Client_G,P021,mid,Content,article,mid,4,1.0,medium,0,hourly,2026-04-11,2026-04-17,7.0,0,13.97,10.67,0.35,True,1,0,7.68,58.3,1234.89,901.27,333.6200000000001,user_049,2026-04-19,review,finalized,JIRA-52651,true,v1,6,0.2701617148086065,0.7637795275590551,0.5497494631352898,64.51467430207587,88.39584824624195,21.65,15.409699769053125,6,0.8571428571428571,low_medium
T02907,Client_C,P045,mid,Design,article,mid,4,3.0,medium,1,hourly,2026-05-06,2026-05-09,10.0,0,13.51,9.88,0.36,True,4,1,3.06,66.23158387355723,821.64,690.74,130.89999999999998,user_106,2026-05-10,review,client_review,JIRA-67180,true,v3,3,0.1593155153108417,0.7313101406365656,0.22649888971132495,51.128053293856404,60.81717246484086,16.57,7.8998189499094735,3,0.3,low_medium
T02908,Client_B,P063,high,Design,dev,senior,5,5.0,medium,0,value_based,2026-03-09,2026-03-12,5.0,0,17.64,7.65,0.61,True,2,1,4.9,69.59,2414.57,1250.51,1164.0600000000002,user_071,2026-03-15,delivered,briefing,JIRA-58280,false,v2,3,0.4820982618023085,0.4336734693877551,0.2777777777777778,70.890589569161,136.88038548752834,22.54,51.644188110026626,3,0.6,high
T02909,Client_F,P043,low,Content,release,mid,2,4.0,high,0,hourly,2026-01-15,2026-01-21,7.0,0,10.55,4.8,0.19,False,2,2,1.95,76.72,98.81,715.55,-616.74,user_059,2026-01-20,blocked,execution,JIRA-85335,true,v2,6,-6.2416759437303915,0.4549763033175355,0.1848341232227488,67.82464454976302,9.365876777251184,12.5,-49.3392,6,0.8571428571428571,low
T02910,Client_F,P026,high,Design,report,mid,3,3.0,medium,1,hourly,2025-08-15,2025-08-20,3.0,1,11.38,8.39,0.24,True,0,0,2.74,66.11,689.41,490.92,198.48999999999995,user_076,2025-08-19,delivered,finalized,JIRA-12278,true,v2,5,0.2879128530192483,0.7372583479789103,0.24077328646748683,43.13884007029877,60.580843585237254,14.120000000000001,14.05736543909348,5,1.6666666666666667,low_medium
T02911,Client_D,P003,high,Media,ad,mid,3,4.0,medium,0,hourly,2026-04-16,2026-04-23,7.0,0,17.08,14.09,0.19,False,4,1,1.31,84.57,1609.85,911.95,697.8999999999999,user_069,2026-04-17,delivered,execution,JIRA-77772,unknown,v1,7,0.4335186508059756,0.8249414519906324,0.07669789227166278,53.39285714285715,94.25351288056207,18.389999999999997,37.949972811310495,7,1.0,low
T02912,Client_D,P059,low,Content,ticket,mid,1,5.0,high,0,hourly,2026-01-16,2026-01-23,3.0,1,6.37,4.45,0.52,True,1,1,1.42,80.3,1322.79,307.96,1014.83,user_010,2026-01-22,in_progress,finalized,JIRA-67726,true,final,7,0.7671890473922544,0.6985871271585558,0.22291993720565148,48.34536891679748,207.65934065934064,7.79,130.27342747111683,7,2.3333333333333335,medium_high
T02913,Client_E,P050,high,Media,ad,mid,3,2.0,low,0,fixed,2026-05-26,2026-05-27,2.0,0,8.68,4.13,0.57,True,1,2,5.56,72.29,1216.1,467.25,748.8499999999999,user_051,2026-05-31,review,briefing,JIRA-87577,true,v1,1,0.6157799523065537,0.47580645161290325,0.6405529953917051,53.83064516129033,140.10368663594468,14.239999999999998,52.5877808988764,1,0.5,medium_high
T02914,Client_A,P009,mid,SEO,article,mid,3,1.0,medium,0,fixed,2026-01-11,2026-01-14,2.0,1,17.33,11.93,0.16,False,2,1,1.94,71.19,1125.97,1096.12,29.850000000000136,user_115,2026-01-19,delivered,briefing,JIRA-77175,true,v1,3,0.026510475412311284,0.6884016156953261,0.11194460473167918,63.249855741488744,64.9723023658396,19.27,1.5490399584846983,3,1.5,low
T02915,Client_G,P026,high,Design,article,mid,4,4.0,medium,0,hourly,2026-04-16,2026-04-16,3.0,0,5.11,3.5771765722183826,0.11,False,4,1,3.07,60.89,351.72,210.99,140.73000000000002,user_016,2026-04-24,review,finalized,JIRA-48283,false,v3,0,0.40011941316956673,0.7000345542501727,0.6007827788649706,41.28962818003914,68.82974559686889,8.18,17.204156479217605,0,0.0,low
T02916,Client_C,P053,low,Media,dev,mid,3,4.0,medium,0,value_based,2026-03-22,2026-03-23,7.0,0,19.79,11.06,0.31,True,3,1,1.14,73.76,1787.71,854.4,933.31,user_105,2026-03-25,review,finalized,JIRA-11244,unknown,v1,1,0.5220701344177746,0.5588681152097019,0.057604850934815564,43.173319858514404,90.33400707427994,20.93,44.591973244147155,1,0.14285714285714285,low_medium
T02917,Client_W,P011,high,Content,ticket,mid,3,5.0,high,0,hourly,2025-07-02,2025-07-08,5.0,1,4.29,2.54,0.71,True,3,5,2.73,45.29,260.02,225.35,34.66999999999999,user_108,2025-07-02,review,qa,JIRA-69599,true,v2,6,0.13333589723867392,0.5920745920745921,0.6363636363636364,52.52913752913753,60.610722610722604,7.02,4.9387464387464375,6,1.2,high
T02918,Client_H,P059,low,Content,ticket,junior,3,4.0,high,0,hourly,2025-09-18,2025-09-22,7.0,0,5.65,3.03,0.17,False,3,0,0.87,74.54,271.84,295.05,-23.21000000000004,user_037,2025-09-23,delivered,execution,JIRA-35324,true,v2,4,-0.08538110653325501,0.5362831858407079,0.15398230088495574,52.2212389380531,48.113274336283176,6.5200000000000005,-3.5598159509202514,4,0.5714285714285714,low
T02919,Client_H,P028,mid,Media,article,mid,1,4.0,medium,0,hourly,2025-09-08,2025-09-11,2.0,1,9.8,8.63,0.12,False,1,2,1.14,56.87,1127.06,469.61,657.4499999999999,user_023,2025-09-17,draft,qa,JIRA-64173,true,final,3,0.5833318545596508,0.8806122448979592,0.11632653061224488,47.919387755102036,115.00612244897958,10.940000000000001,60.09597806215721,3,1.5,low
T02920,Client_E,P037,mid,Media,dev,junior,4,4.0,low,0,hourly,2025-11-11,2025-11-15,3.0,1,24.54,14.05,0.2,True,2,0,0.63,87.28,1826.18,786.68,1039.5,user_003,2025-11-18,delivered,execution,JIRA-91280,false,v1,4,0.5692209968349231,0.5725346373268134,0.02567237163814181,32.05704971475143,74.41646291768542,25.169999999999998,41.299165673420745,4,1.3333333333333333,low_medium
T02921,Client_E,P004,low,SEO,article,mid,4,3.0,medium,0,hourly,2026-01-21,2026-01-24,3.0,0,17.46,9.0,0.32,True,3,0,0.92,84.74,675.91,1114.68,-438.7700000000001,user_052,2026-01-21,in_progress,qa,JIRA-83257,false,final,3,-0.6491544732286845,0.5154639175257731,0.052691867124856816,63.84192439862543,38.7119129438717,18.380000000000003,-23.872143634385203,3,1.0,low_medium
T02922,Client_E,P052,mid,Content,ticket,junior,3,3.0,high,0,hourly,2025-07-08,2025-07-13,7.0,0,13.42,9.23,0.475,True,4,0,2.14,62.16,898.52,922.82,-24.300000000000068,user_086,2025-07-15,draft,finalized,JIRA-91126,true,v3,5,-0.02704447313359755,0.6877794336810731,0.1594634873323398,68.7645305514158,66.95380029806259,15.56,-1.5616966580976908,5,0.7142857142857143,medium_high
T02923,Client_C,P003,high,SEO,ad,mid,2,4.0,medium,0,hourly,2025-12-13,2025-12-16,2.0,1,6.26,4.48,0.52,True,3,1,2.3,70.34,380.29,493.35,-113.06,user_009,2025-12-20,review,client_review,JIRA-42321,unknown,v4,3,-0.2972994293828394,0.7156549520766774,0.36741214057507987,78.80990415335464,60.74920127795528,8.559999999999999,-13.207943925233646,3,1.5,medium_high
T02924,Client_A,P040,high,Content,ticket,junior,3,3.0,low,0,value_based,2026-05-22,2026-05-27,7.0,0,15.76,8.48,0.32,True,3,3,0.92,63.55,510.22,909.48,-399.26,user_108,2026-05-30,review,briefing,JIRA-82891,false,v1,5,-0.7825251852142212,0.5380710659898478,0.0583756345177665,57.70812182741117,32.37436548223351,16.68,-23.936450839328536,5,0.7142857142857143,low_medium
T02925,Client_D,P064,low,SEO,ad,mid,2,2.0,medium,1,hourly,2025-09-30,2025-10-05,3.0,1,7.66,6.07,0.44,True,5,0,2.71,76.24,472.03,523.25,-51.22000000000003,user_110,2025-10-06,in_progress,execution,JIRA-72749,true,v1,5,-0.10851005232718265,0.7924281984334204,0.3537859007832898,68.30939947780679,61.62271540469973,10.370000000000001,-4.939247830279655,5,1.6666666666666667,medium_high
T02926,Client_G,P035,low,Content,release,mid,2,4.0,high,0,fixed,2025-10-29,2025-11-03,7.0,0,10.87,4.46,0.28,True,4,0,2.46,100.0,1012.9,696.75,316.15,user_028,2025-10-31,review,finalized,JIRA-88540,false,final,5,0.31212360548918944,0.41030358785648574,0.22631094756209752,64.0984360625575,93.18307267709292,13.329999999999998,23.71717929482371,5,0.7142857142857143,low_medium
T02927,Client_A,P011,mid,Design,article,mid,2,3.0,medium,0,hourly,2026-05-14,2026-05-21,10.0,0,11.14,7.93,0.12,False,2,0,1.4,90.73,639.14,533.78,105.36,user_079,2026-05-23,review,finalized,JIRA-61955,false,v3,7,0.16484651250117346,0.7118491921005385,0.12567324955116696,47.91561938958707,57.373429084380604,12.540000000000001,8.401913875598085,7,0.7,low
T02928,Client_K,P061,mid,Media,dev,junior,4,4.0,medium,0,fixed,2026-01-17,2026-01-21,5.0,0,25.88,13.53,0.35,True,4,2,0.0,68.68,1723.66,1008.76,714.9000000000001,user_015,2026-01-25,delivered,finalized,JIRA-98356,true,v4,4,0.4147569706322593,0.5227975270479135,0.0,38.97836166924266,66.60200927357033,25.88,27.623647604327672,4,0.8,low_medium
T02929,Client_G,P040,high,SEO,ad,senior,3,1.0,medium,0,hourly,2026-01-25,2026-01-31,5.0,1,19.68,8.33,0.01,False,2,1,2.97,63.63,849.22,1673.24,-824.02,user_112,2026-01-30,delivered,qa,JIRA-48294,true,v3,6,-0.9703257106521278,0.42327235772357724,0.1509146341463415,85.02235772357724,43.15142276422765,22.65,-36.38057395143488,6,1.2,low
T02930,Client_C,P053,mid,Media,release,junior,2,4.0,medium,0,fixed,2025-10-20,2025-10-24,5.0,0,25.37,14.92,0.13,False,3,1,1.0,84.64,1159.51,1516.14,-356.6300000000001,user_118,2025-10-20,in_progress,qa,JIRA-65425,unknown,final,4,-0.3075695768039949,0.5880961765865195,0.039416633819471816,59.761135199054,45.703981080015765,26.37,-13.524080394387566,4,0.8,low
T02931,Client_C,P057,mid,Media,dev,mid,2,3.0,low,0,fixed,2025-07-01,2025-07-05,3.0,1,11.23,9.94,0.36,True,1,1,0.0,66.89,1095.89,834.07,261.82000000000005,user_046,2025-07-01,delivered,execution,JIRA-91328,unknown,v1,4,0.23891083959156487,0.8851291184327693,0.0,74.27159394479074,97.5859305431879,11.23,23.314336598397155,4,1.3333333333333333,low_medium
T02932,Client_C,P044,high,Content,dev,senior,1,1.0,high,0,hourly,2026-05-26,2026-05-30,5.0,0,15.63,9.66,0.19,False,1,1,0.0,70.38,1211.54,830.84,380.69999999999993,user_085,2026-06-01,in_progress,execution,JIRA-90679,true,v2,4,0.3142281724086699,0.6180422264875239,0.0,53.156749840051184,77.51375559820856,15.63,24.357005758157385,4,0.8,low
T02933,Client_\,P035,high,Design,report,mid,4,2.0,low,0,hourly,2026-02-20,2026-02-24,3.0,1,23.3,12.45,0.29,True,3,2,2.62,69.01,1452.68,1032.53,420.1500000000001,user_116,2026-02-20,delivered,qa,,true,v3,4,0.28922405485034564,0.5343347639484978,0.11244635193133047,44.31459227467811,62.34678111587983,25.92,16.209490740740744,4,1.3333333333333333,low_medium
T02934,Client_D,P050,mid,SEO,release,senior,1,5.0,medium,0,fixed,2025-07-11,2025-07-15,5.0,0,21.14,12.11,0.4,True,1,0,0.72,69.33,964.19,1739.29,-775.0999999999999,user_058,2025-07-18,in_progress,finalized,JIRA-63675,true,final,4,-0.8038872006554724,0.5728476821192052,0.03405865657521286,82.27483443708608,45.60974456007569,21.86,-35.457456541628545,4,0.8,medium_high
T02935,Client_X,P064,high,Design,ad,mid,3,4.0,low,0,hourly,2025-09-12,2025-09-16,5.0,0,9.37,6.26,0.17,False,3,1,0.91,66.22,571.55,585.51,-13.960000000000036,user_050,2025-09-15,in_progress,client_review,JIRA-83456,true,final,4,-0.02442480972793288,0.6680896478121665,0.09711846318036287,62.48772678762007,60.99786552828175,10.28,-1.3579766536965017,4,0.8,low
T02936,Client_E,P031,high,Media,ticket,junior,3,4.0,medium,1,hourly,2025-10-24,2025-10-27,7.0,0,5.81,2.63,0.33,True,2,3,0.0,58.51,730.54,380.92,349.61999999999995,user_026,2025-10-25,review,execution,JIRA-81341,false,v4,3,0.47857749062337446,0.45266781411359724,0.0,65.56282271944923,125.73838209982789,5.81,60.17555938037865,3,0.42857142857142855,low_medium
T02937,Client_F,P002,mid,SEO,ad,mid,2,4.0,medium,0,hourly,2025-09-07,2025-09-14,5.0,1,6.44,5.48,0.11,False,3,1,1.72,81.38,539.07,261.07,278.00000000000006,user_033,2025-09-08,in_progress,briefing,JIRA-35680,true,v2,7,0.5157029699296938,0.8509316770186336,0.2670807453416149,40.5388198757764,83.70652173913044,8.16,34.0686274509804,7,1.4,low
T02938,Client_G,P053,mid,Media,article,junior,3,4.0,high,0,fixed,2026-02-08,2026-02-10,3.0,0,6.85,5.41,0.83,True,3,1,1.76,70.59,1193.68,303.06,890.6200000000001,user_018,2026-02-10,in_progress,client_review,JIRA-57476,true,v2,2,0.7461128610682931,0.7897810218978103,0.2569343065693431,44.24233576642336,174.25985401459855,8.61,103.44018583042975,2,0.6666666666666666,very_high
T02939,Client_E,P013,low,Content,release,mid,3,4.0,high,0,fixed,2026-01-16,2026-01-20,5.0,0,15.4,9.99,0.41000000000000003,True,2,2,2.37,82.93,1503.91,769.21,734.7,user_061,2026-01-16,blocked,qa,JIRA-27431,false,final,4,0.48852657406360755,0.6487012987012987,0.1538961038961039,49.9487012987013,97.6564935064935,17.77,41.34496342149691,4,0.8,medium_high
T02940,Client_C,P010,high,Content,report,mid,3,4.0,medium,0,fixed,2025-09-21,2025-09-25,5.0,0,13.31,9.24,0.09,False,4,0,1.02,62.63,1417.33,583.65,833.68,user_093,2025-09-24,in_progress,client_review,JIRA-41925,true,v2,4,0.588204581854614,0.6942148760330579,0.07663410969196092,43.85048835462058,106.48610067618331,14.33,58.17725052337752,4,0.8,low
T02941,Client_F,P060,mid,SEO,release,junior,4,3.0,medium,0,hourly,2025-11-09,2025-11-15,3.0,1,8.19,4.74,0.76,True,4,2,3.21,62.87,423.18,388.84,34.34000000000003,user_065,2025-11-18,review,qa,JIRA-52953,true,v2,6,0.08114750224490767,0.5787545787545788,0.39194139194139194,47.47741147741148,51.67032967032967,11.399999999999999,3.0122807017543893,6,2.0,high
T02942,Client_B,P028,mid,SEO,dev,senior,3,5.0,low,0,hourly,2025-12-15,2025-12-19,7.0,0,22.32,18.4,0.04,False,2,2,1.88,75.89,2233.17,1043.26,1189.91,user_049,2025-12-19,in_progress,briefing,JIRA-73637,true,v2,4,0.5328344908806764,0.8243727598566307,0.08422939068100357,46.741039426523294,100.0524193548387,24.2,49.16983471074381,4,0.5714285714285714,low
T02943,Client_F,P030,low,Content,article,junior,4,2.0,medium,0,fixed,2026-03-14,2026-03-17,7.0,0,15.22,8.57,0.38,True,6,0,0.0,62.26,1023.29,780.74,242.54999999999995,user_079,2026-03-20,review,qa,JIRA-20760,false,v2,3,0.23702958105717828,0.5630749014454665,0.0,51.2969776609724,67.23324572930355,15.22,15.93626806833114,3,0.42857142857142855,low_medium
T02944,Client_H,P012,low,SEO,article,senior,1,4.0,medium,0,hourly,2025-10-30,2025-11-03,5.0,0,7.39,3.93,0.27,True,2,0,1.07,70.28,436.63,654.36,-217.73,user_015,2025-10-30,review,execution,JIRA-47081,false,v2,4,-0.4986601928406202,0.5317997293640054,0.14479025710419488,88.54668470906631,59.08389715832206,8.459999999999999,-25.736406619385345,4,0.8,low_medium
T02945,Client_D,P014,mid,Content,design,mid,4,3.0,medium,0,fixed,2025-09-28,2025-10-01,5.0,0,8.3,5.03,0.28,True,2,1,1.25,73.35,1298.36,619.44,678.9199999999998,user_028,2025-10-01,in_progress,client_review,JIRA-87086,true,final,3,0.5229058196494037,0.6060240963855421,0.1506024096385542,74.63132530120482,156.42891566265058,9.55,71.09109947643977,3,0.6,low_medium
